tournament,stage,match_type,match_name,map,round_number,loadout_value,remaining_credits,type,outcome,team_id
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,Team Vitality vs GIANTX,Split,21,23.9k,22.0k,Full buy: 20k+,Loss,14419
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Icebox,4,20.2k,5.3k,Full buy: 20k+,Loss,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Pearl,4,21.6k,0.4k,Full buy: 20k+,Loss,397
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,Team Heretics vs Apeks,Ascent,6,22.8k,4.2k,Full buy: 20k+,Win,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,FUT Esports vs KOI,Lotus,6,21.8k,13.9k,Full buy: 20k+,Win,7035
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,FNATIC vs Natus Vincere,Fracture,14,15.0k,5.7k,Semi-buy: 10-20k,Win,4915
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,FUT Esports vs Gentle Mates,Icebox,6,24.0k,28.8k,Full buy: 20k+,Loss,1184
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Lotus,7,23.0k,7.6k,Full buy: 20k+,Win,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,14,15.1k,5.1k,Semi-buy: 10-20k,Loss,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,25,24.2k,0.6k,Full buy: 20k+,Loss,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,28,23.5k,1.3k,Full buy: 20k+,Loss,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Haven,26,23.8k,1.2k,Full buy: 20k+,Loss,12694
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Team Vitality vs Apeks,Ascent,13,3.5k,0.2k,Eco: 0-5k,Win,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Team Vitality vs Apeks,Lotus,11,19.4k,4.5k,Semi-buy: 10-20k,Loss,2059
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Team Liquid vs KOI,Lotus,18,23.6k,9.5k,Full buy: 20k+,Loss,474
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Gentle Mates vs BBL Esports,Lotus,17,19.2k,6.9k,Semi-buy: 10-20k,Win,397
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,GIANTX vs FNATIC,Ascent,15,21.5k,0.1k,Full buy: 20k+,Win,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,BBL Esports vs FUT Esports,Ascent,15,20.5k,0.8k,Full buy: 20k+,Win,1184
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,GIANTX vs Apeks,Ascent,2,16.1k,2.1k,Semi-buy: 10-20k,Loss,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,Team Liquid vs Karmine Corp,Lotus,9,23.4k,24.5k,Full buy: 20k+,Win,474
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Round 1,FNATIC vs FUT Esports,Lotus,3,22.7k,9.2k,Full buy: 20k+,Win,2593
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 1,FUT Esports vs Team Vitality,Fracture,6,21.3k,2.8k,Full buy: 20k+,Win,2059
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Semifinals,Team Heretics vs BBL Esports,Ascent,3,21.3k,0.6k,Full buy: 20k+,Loss,397
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Semifinals,Team Liquid vs FNATIC,Icebox,1,2.8k,0.4k,Eco: 0-5k,Loss,474
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 2,BBL Esports vs FUT Esports,Ascent,2,1.3k,10.6k,Eco: 0-5k,Loss,1184
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 2,Team Liquid vs Natus Vincere,Split,6,19.7k,3.7k,Semi-buy: 10-20k,Loss,4915
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Final,Team Heretics vs FNATIC,Fracture,4,20.3k,2.2k,Full buy: 20k+,Loss,2593
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Final,Team Heretics vs FNATIC,Fracture,5,22.6k,11.4k,Full buy: 20k+,Loss,1001
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 3,Team Liquid vs BBL Esports,Fracture,6,23.3k,17.5k,Full buy: 20k+,Win,474
Champions Tour 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Icebox,9,13.0k,6.4k,Semi-buy: 10-20k,Loss,1001
Champions Tour 2025: EMEA Stage 1,Playoffs,Grand Final,FNATIC vs Team Heretics,Fracture,22,19.5k,1.4k,Semi-buy: 10-20k,Win,2593
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,T1 vs ZETA DIVISION,Fracture,5,22.9k,23.1k,Full buy: 20k+,Win,5448
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,TALON vs Team Secret,Fracture,7,20.6k,6.4k,Full buy: 20k+,Win,8304
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,T1 vs Nongshim RedForce,Icebox,3,21.1k,0.6k,Full buy: 20k+,Win,14
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,Gen.G vs Paper Rex,Lotus,8,22.3k,12.2k,Full buy: 20k+,Win,17
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,TALON vs Rex Regum Qeon,Ascent,4,20.8k,8.9k,Full buy: 20k+,Win,8304
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,TALON vs Rex Regum Qeon,Ascent,6,20.9k,6.8k,Full buy: 20k+,Win,8304
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,BOOM Esports vs Global Esports,Haven,16,20.6k,2.4k,Full buy: 20k+,Win,918
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,Gen.G vs DetonatioN FocusMe,Fracture,7,23.3k,8.7k,Full buy: 20k+,Loss,17
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Haven,13,4.1k,0.1k,Eco: 0-5k,Win,14
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Icebox,21,9.9k,9.7k,Semi-eco: 5-10k,Loss,14
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,Nongshim RedForce vs Team Secret,Split,13,4.0k,0.2k,Eco: 0-5k,Win,11060
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,Ascent,8,19.7k,7.6k,Semi-buy: 10-20k,Loss,278
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,T1 vs TALON,Haven,18,22.9k,10.6k,Full buy: 20k+,Loss,8304
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Nongshim RedForce vs ZETA DIVISION,Lotus,8,24.4k,14.3k,Full buy: 20k+,Win,5448
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Haven,8,23.2k,10.2k,Full buy: 20k+,Win,878
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,Icebox,11,20.4k,2.4k,Full buy: 20k+,Win,8185
Valorant Masters Toronto 2025,Swiss Stage,Round 2 (0-1),Team Heretics vs Wolves Esports,Pearl,21,,20.4k,Full buy: 20k+,Win,1001
Valorant Masters Toronto 2025,Swiss Stage,Round 3 (1-1),Bilibili Gaming vs Wolves Esports,Split,20,,18.7k,Full buy: 20k+,Loss,12010
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Xi Lai Gaming vs Sentinels,Sunset,15,,14.0k,Semi-buy: 10-20k,Loss,13581
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,Ascent,9,,6.1k,Full buy: 20k+,Win,13790
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,Rex Regum Qeon vs Wolves Esports,Ascent,23,,3.5k,Full buy: 20k+,Loss,13790
Valorant Masters Toronto 2025,Playoffs,Upper Quarterfinals,FNATIC vs Gen.G,Split,22,,1.2k,Full buy: 20k+,Loss,17
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Icebox,9,,11.8k,Full buy: 20k+,Loss,11058
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Icebox,16,,11.9k,Full buy: 20k+,Loss,17
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Icebox,2,,8.6k,Eco: 0-5k,Loss,2593
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Icebox,1,,0.1k,Eco: 0-5k,Loss,2593
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Lotus,2,,6.4k,Semi-eco: 5-10k,Win,2593
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Round 2,DRX vs TALON,Icebox,6,23.0k,14.4k,Full buy: 20k+,Win,8185
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Final,Gen.G vs Rex Regum Qeon,Lotus,1,3.7k,0.5k,Eco: 0-5k,Win,17
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Round 3,DRX vs Paper Rex,Icebox,1,3.7k,0.3k,Eco: 0-5k,Loss,624
Champions Tour 2025: Pacific Stage 1,Playoffs,Lower Final,Rex Regum Qeon vs Paper Rex,Split,18,23.7k,7.3k,Full buy: 20k+,Loss,878
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,KRÜ Esports vs LOUD,Split,21,24.7k,14.4k,Full buy: 20k+,Win,2355
Champions Tour 2025: Americas Stage 1,Group Stage,Week 1,G2 Esports vs FURIA,Lotus,3,21.2k,0.7k,Full buy: 20k+,Loss,11058
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,LOUD vs 2Game Esports,Lotus,4,12.1k,8.2k,Semi-buy: 10-20k,Loss,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,LOUD vs 2Game Esports,Lotus,23,25.6k,16.2k,Full buy: 20k+,Loss,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,LOUD vs 2Game Esports,Pearl,2,15.2k,5.7k,Semi-buy: 10-20k,Win,15072
Champions Tour 2025: Americas Stage 1,Group Stage,Week 2,LEVIATÁN vs Cloud9,Ascent,9,23.3k,35.3k,Full buy: 20k+,Loss,188
Champions Tour 2025: Americas Stage 1,Group Stage,Week 3,2Game Esports vs KRÜ Esports,Icebox,15,20.3k,13.6k,Full buy: 20k+,Win,2355
Champions Tour 2025: Americas Stage 1,Group Stage,Week 4,G2 Esports vs LEVIATÁN,Fracture,2,1.0k,9.6k,Eco: 0-5k,Loss,2359
Champions Tour 2025: Americas Stage 1,Group Stage,Week 4,NRG vs MIBR,Haven,3,15.9k,13.5k,Semi-buy: 10-20k,Win,
Champions Tour 2025: Americas Stage 1,Group Stage,Week 5,Evil Geniuses vs LOUD,Lotus,5,9.3k,9.7k,Semi-eco: 5-10k,Loss,6961
Champions Tour 2025: Americas Stage 1,Group Stage,Week 5,Evil Geniuses vs LOUD,Pearl,9,22.6k,5.9k,Full buy: 20k+,Win,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Round 1,MIBR vs 100 Thieves,Split,7,24.1k,28.3k,Full buy: 20k+,Loss,7386
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 1,Cloud9 vs Evil Geniuses,Fracture,20,14.7k,5.0k,Semi-buy: 10-20k,Loss,188
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Semifinals,KRÜ Esports vs MIBR,Lotus,14,3.2k,8.9k,Eco: 0-5k,Loss,2355
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Round 2,KRÜ Esports vs Evil Geniuses,Lotus,3,20.5k,1.2k,Full buy: 20k+,Loss,5248
Champions Tour 2025: Americas Stage 1,Playoffs,Upper Final,MIBR vs Sentinels,Lotus,5,22.0k,3.8k,Full buy: 20k+,Loss,7386
Champions Tour 2025: Americas Stage 1,Playoffs,Lower Final,MIBR vs G2 Esports,Haven,21,24.1k,6.9k,Full buy: 20k+,Win,11058
Champions Tour 2025: Americas Stage 1,Playoffs,Grand Final,Sentinels vs G2 Esports,Haven,18,10.5k,7.6k,Semi-buy: 10-20k,Loss,2
Champions Tour 2025: Americas Stage 1,Playoffs,Grand Final,Sentinels vs G2 Esports,Haven,18,21.2k,8.6k,Full buy: 20k+,Win,11058
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 1,EDward Gaming vs Team Liquid,Split,13,3.8k,0.2k,Eco: 0-5k,Win,1120
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 1,DRX vs Sentinels,Lotus,12,24.4k,19.4k,Full buy: 20k+,Win,8185
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 1,Team Vitality vs T1,Bind,16,21.8k,6.5k,Full buy: 20k+,Loss,2059
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 1,G2 Esports vs Trace Esports,Abyss,9,23.8k,12.2k,Full buy: 20k+,Win,11058
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (1-0),DRX vs Team Vitality,Abyss,15,18.2k,9.0k,Semi-buy: 10-20k,Win,2059
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (1-0),EDward Gaming vs G2 Esports,Pearl,3,20.3k,1.2k,Full buy: 20k+,Win,11058
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (0-1),T1 vs Trace Esports,Haven,10,22.6k,8.6k,Full buy: 20k+,Loss,14
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 2 (0-1),T1 vs Trace Esports,Haven,15,22.4k,5.8k,Full buy: 20k+,Loss,12685
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 3,T1 vs DRX,Fracture,14,14.5k,4.9k,Semi-buy: 10-20k,Win,14
Champions Tour 2025: Masters Bangkok,Swiss Stage,Round 3,T1 vs DRX,Pearl,13,3.7k,0.2k,Eco: 0-5k,Loss,8185
Champions Tour 2025: Masters Bangkok,Playoffs,Lower Round 1,T1 vs Team Vitality,Haven,10,11.3k,10.0k,Semi-buy: 10-20k,Win,14
Champions Tour 2025: Masters Bangkok,Playoffs,Grand Final,G2 Esports vs T1,Lotus,16,14.8k,4.0k,Semi-buy: 10-20k,Loss,14
Champions Tour 2025: Masters Bangkok,Playoffs,Grand Final,G2 Esports vs T1,Split,24,28.5k,6.5k,Full buy: 20k+,Loss,14
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,BBL Esports vs GIANTX,Lotus,6,21.7k,14.3k,Full buy: 20k+,Loss,397
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Karmine Corp vs Natus Vincere,Bind,13,3.9k,0.2k,Eco: 0-5k,Loss,4915
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Round 1,Apeks vs Gentle Mates,Haven,18,24.5k,35.7k,Full buy: 20k+,Loss,11479
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,FNATIC vs BBL Esports,Fracture,2,4.0k,8.8k,Eco: 0-5k,Win,397
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,Team Vitality vs Karmine Corp,Abyss,27,23.0k,1.1k,Full buy: 20k+,Loss,8877
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Quarterfinals,FUT Esports vs Team Liquid,Fracture,11,22.3k,8.5k,Full buy: 20k+,Loss,1184
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Team Liquid vs Apeks,Pearl,3,14.7k,11.9k,Semi-buy: 10-20k,Win,11479
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 1,Gentle Mates vs KOI,Pearl,18,23.7k,27.5k,Full buy: 20k+,Loss,12694
Champions Tour 2025: EMEA Kickoff,Main Event,Upper Semifinals,FUT Esports vs Team Vitality,Split,14,18.2k,0.7k,Semi-buy: 10-20k,Loss,2059
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 3,BBL Esports vs Team Liquid,Pearl,22,25.7k,9.9k,Full buy: 20k+,Loss,474
Champions Tour 2025: EMEA Kickoff,Main Event,Lower Round 3,BBL Esports vs Team Liquid,Split,2,4.4k,7.2k,Eco: 0-5k,Loss,474
Champions Tour 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality vs Team Liquid,Lotus,10,12.2k,6.7k,Semi-buy: 10-20k,Loss,474
Champions Tour 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality vs Team Liquid,Bind,6,23.0k,13.6k,Full buy: 20k+,Loss,2059
Champions Tour 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality vs Team Liquid,Bind,16,21.0k,3.5k,Full buy: 20k+,Win,2059
Champions Tour 2025: EMEA Kickoff,Main Event,Grand Final,Team Vitality vs Team Liquid,Fracture,16,21.0k,1.3k,Full buy: 20k+,Win,2059
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Round 1,BOOM Esports vs T1,Pearl,10,24.2k,18.0k,Full buy: 20k+,Win,466
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Round 1,DetonatioN FocusMe vs Rex Regum Qeon,Abyss,19,24.7k,22.0k,Full buy: 20k+,Loss,878
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,Paper Rex vs T1,Fracture,5,23.9k,19.9k,Full buy: 20k+,Loss,14
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,Paper Rex vs T1,Split,2,1.4k,9.5k,Eco: 0-5k,Loss,14
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,TALON vs Global Esports,Split,4,20.1k,3.3k,Full buy: 20k+,Loss,8304
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Quarterfinals,TALON vs Global Esports,Split,18,21.8k,1.6k,Full buy: 20k+,Win,918
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Nongshim RedForce vs BOOM Esports,Pearl,16,14.4k,0.6k,Semi-buy: 10-20k,Loss,466
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Nongshim RedForce vs BOOM Esports,Bind,2,16.0k,3.0k,Semi-buy: 10-20k,Win,466
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Paper Rex vs ZETA DIVISION,Lotus,18,22.7k,2.9k,Full buy: 20k+,Loss,5448
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 1,Paper Rex vs ZETA DIVISION,Fracture,9,23.3k,7.8k,Full buy: 20k+,Win,624
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Lotus,33,23.5k,1.0k,Full buy: 20k+,Win,878
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 2,Nongshim RedForce vs Rex Regum Qeon,Pearl,6,9.6k,8.0k,Semi-eco: 5-10k,Loss,878
Champions Tour 2025: Pacific Kickoff,Main Event,Upper Final,T1 vs DRX,Fracture,11,24.3k,28.0k,Full buy: 20k+,Loss,8185
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Lotus,5,19.2k,7.6k,Semi-buy: 10-20k,Loss,8304
Champions Tour 2025: Pacific Kickoff,Main Event,Lower Round 4,TALON vs Gen.G,Lotus,13,3.1k,0.5k,Eco: 0-5k,Win,17
Champions Tour 2025: Americas Kickoff,Main Event,Upper Round 1,MIBR vs 100 Thieves,Bind,15,19.8k,0.3k,Semi-buy: 10-20k,Loss,7386
Champions Tour 2025: Americas Kickoff,Main Event,Upper Quarterfinals,Sentinels vs 100 Thieves,Split,2,2.3k,8.6k,Eco: 0-5k,Loss,120
Champions Tour 2025: Americas Kickoff,Main Event,Upper Semifinals,G2 Esports vs LEVIATÁN,Pearl,11,21.5k,14.6k,Full buy: 20k+,Win,11058
Champions Tour 2025: Americas Kickoff,Main Event,Lower Round 4,MIBR vs KRÜ Esports,Bind,21,20.2k,3.1k,Full buy: 20k+,Win,2355
Champions Tour 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,Split,15,21.9k,0.7k,Full buy: 20k+,Loss,11058
Champions Tour 2025: Americas Kickoff,Main Event,Grand Final,G2 Esports vs Sentinels,Fracture,5,17.9k,2.5k,Semi-buy: 10-20k,Loss,2
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,Team Vitality vs GIANTX,Split,22,23.8k,9.0k,Full buy: 20k+,Loss,14419
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,BBL Esports vs Karmine Corp,Pearl,16,20.8k,9.5k,Full buy: 20k+,Loss,397
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,Team Heretics vs Apeks,Icebox,17,7.8k,10.3k,Semi-eco: 5-10k,Loss,11479
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,FUT Esports vs KOI,Lotus,13,3.7k,0.2k,Eco: 0-5k,Win,1184
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 1,Team Liquid vs Gentle Mates,Haven,15,21.8k,0.3k,Full buy: 20k+,Win,12694
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Team Liquid vs BBL Esports,Ascent,15,20.5k,0.4k,Full buy: 20k+,Loss,474
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Apeks vs Natus Vincere,Haven,2,5.8k,6.3k,Semi-eco: 5-10k,Loss,4915
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Team Heretics vs GIANTX,Lotus,4,20.2k,1.2k,Full buy: 20k+,Win,1001
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 2,Team Vitality vs FNATIC,Haven,4,11.9k,6.2k,Semi-buy: 10-20k,Loss,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,KOI vs BBL Esports,Pearl,6,21.8k,9.8k,Full buy: 20k+,Loss,397
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Team Liquid vs FUT Esports,Split,1,4.0k,0.2k,Eco: 0-5k,Win,1184
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,2,13.4k,6.1k,Semi-buy: 10-20k,Win,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Apeks vs FNATIC,Split,12,23.0k,2.0k,Full buy: 20k+,Win,2593
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 3,Karmine Corp vs Gentle Mates,Haven,1,4.4k,0.2k,Eco: 0-5k,Loss,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Gentle Mates vs BBL Esports,Lotus,3,22.5k,0.6k,Full buy: 20k+,Loss,12694
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 4,Karmine Corp vs FUT Esports,Ascent,11,19.7k,4.2k,Semi-buy: 10-20k,Loss,8877
Champions Tour 2025: EMEA Stage 1,Group Stage,Week 5,Gentle Mates vs KOI,Icebox,2,2.8k,9.4k,Eco: 0-5k,Loss,12694
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Round 1,BBL Esports vs Natus Vincere,Lotus,20,23.3k,3.2k,Full buy: 20k+,Win,397
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 1,FUT Esports vs Team Vitality,Fracture,8,22.4k,4.2k,Full buy: 20k+,Win,1184
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Semifinals,Team Heretics vs BBL Esports,Icebox,20,21.2k,5.8k,Full buy: 20k+,Win,1001
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Semifinals,Team Liquid vs FNATIC,Split,5,19.6k,2.9k,Semi-buy: 10-20k,Win,2593
Champions Tour 2025: EMEA Stage 1,Playoffs,Upper Semifinals,Team Liquid vs FNATIC,Fracture,10,23.6k,16.5k,Full buy: 20k+,Loss,474
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 2,Team Liquid vs Natus Vincere,Split,4,20.2k,4.2k,Full buy: 20k+,Win,4915
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 2,Team Liquid vs Natus Vincere,Split,13,4.0k,0.2k,Eco: 0-5k,Loss,4915
Champions Tour 2025: EMEA Stage 1,Playoffs,Lower Round 3,Team Liquid vs BBL Esports,Split,4,21.7k,2.0k,Full buy: 20k+,Win,397
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,DRX vs Paper Rex,Haven,1,3.7k,0.2k,Eco: 0-5k,Loss,8185
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,Gen.G vs BOOM Esports,Haven,3,18.3k,1.3k,Semi-buy: 10-20k,Loss,17
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,Gen.G vs BOOM Esports,Haven,27,23.8k,1.2k,Full buy: 20k+,Win,466
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 1,Nongshim RedForce vs Rex Regum Qeon,Pearl,2,0.0k,0.0k,Eco: 0-5k,Win,878
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,Team Secret vs ZETA DIVISION,Lotus,24,23.4k,24.1k,Full buy: 20k+,Win,5448
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,T1 vs Nongshim RedForce,Icebox,11,25.2k,18.0k,Full buy: 20k+,Win,14
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 2,BOOM Esports vs Global Esports,Haven,8,19.7k,2.3k,Semi-buy: 10-20k,Loss,918
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,Gen.G vs DetonatioN FocusMe,Fracture,5,19.3k,3.3k,Semi-buy: 10-20k,Loss,278
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,Rex Regum Qeon vs ZETA DIVISION,Split,9,20.8k,3.7k,Full buy: 20k+,Win,878
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,Paper Rex vs BOOM Esports,Pearl,5,22.1k,14.1k,Full buy: 20k+,Loss,466
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 3,T1 vs Team Secret,Icebox,3,13.8k,12.2k,Semi-buy: 10-20k,Loss,6199
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Haven,9,24.1k,10.3k,Full buy: 20k+,Loss,8185
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,DRX vs BOOM Esports,Ascent,11,20.9k,6.9k,Full buy: 20k+,Win,8185
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 4,DetonatioN FocusMe vs Paper Rex,Pearl,19,21.5k,2.8k,Full buy: 20k+,Loss,624
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Paper Rex vs Global Esports,Lotus,11,24.9k,11.5k,Full buy: 20k+,Loss,624
Champions Tour 2025: Pacific Stage 1,Group Stage,Week 5,Rex Regum Qeon vs Team Secret,Lotus,16,6.0k,10.6k,Semi-eco: 5-10k,Loss,6199
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,Haven,2,1.2k,9.2k,Eco: 0-5k,Loss,8304
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Round 1,TALON vs Gen.G,Haven,5,21.6k,4.5k,Full buy: 20k+,Win,8304
Champions Tour 2025: Pacific Stage 1,Playoffs,Upper Semifinals,Rex Regum Qeon vs DRX,Fracture,12,23.9k,8.9k,Full buy: 20k+,Loss,878
