Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
VCT 2025: China Stage 1,Group Stage,Week 4,Haven,Dragon Ranger Gaming,iso,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Bilibili Gaming,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Bilibili Gaming,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Bilibili Gaming,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Bilibili Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Bilibili Gaming,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Wolves Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Wolves Esports,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Wolves Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Wolves Esports,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Wolves Esports,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,EDward Gaming,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,EDward Gaming,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,EDward Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,EDward Gaming,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,EDward Gaming,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Titan Esports Club,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Titan Esports Club,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Titan Esports Club,fade,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Titan Esports Club,deadlock,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Titan Esports Club,raze,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Trace Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Trace Esports,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Trace Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Trace Esports,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Trace Esports,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Xi Lai Gaming,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Xi Lai Gaming,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Xi Lai Gaming,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Xi Lai Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Lotus,Xi Lai Gaming,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Nova Esports,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Nova Esports,astra,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Nova Esports,deadlock,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Nova Esports,raze,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Nova Esports,skye,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,TYLOO,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,TYLOO,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,TYLOO,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,TYLOO,fade,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,TYLOO,raze,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Trace Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Trace Esports,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Trace Esports,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Trace Esports,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Trace Esports,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Xi Lai Gaming,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Xi Lai Gaming,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Xi Lai Gaming,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Xi Lai Gaming,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,Xi Lai Gaming,waylay,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,All Gamers,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,All Gamers,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,All Gamers,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,All Gamers,astra,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,All Gamers,deadlock,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,JDG Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,JDG Esports,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,JDG Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,JDG Esports,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Split,JDG Esports,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Nova Esports,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Nova Esports,astra,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Nova Esports,killjoy,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Nova Esports,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Nova Esports,skye,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,TYLOO,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,TYLOO,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,TYLOO,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,TYLOO,astra,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,TYLOO,fade,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Trace Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Trace Esports,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Trace Esports,astra,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Trace Esports,killjoy,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Trace Esports,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Xi Lai Gaming,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Xi Lai Gaming,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Xi Lai Gaming,astra,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Xi Lai Gaming,sova,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,Xi Lai Gaming,chamber,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,All Gamers,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,All Gamers,astra,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,All Gamers,killjoy,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,All Gamers,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,All Gamers,sova,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,JDG Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,JDG Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,JDG Esports,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,JDG Esports,astra,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Pearl,JDG Esports,fade,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,EDward Gaming,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,EDward Gaming,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,EDward Gaming,killjoy,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,EDward Gaming,kayo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,EDward Gaming,jett,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Titan Esports Club,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Titan Esports Club,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Titan Esports Club,jett,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Titan Esports Club,deadlock,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Titan Esports Club,gekko,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Nova Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Nova Esports,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Nova Esports,killjoy,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Nova Esports,kayo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,Nova Esports,jett,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,TYLOO,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,TYLOO,killjoy,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,TYLOO,kayo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,TYLOO,jett,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 4,Icebox,TYLOO,gekko,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,JDG Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,JDG Esports,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,JDG Esports,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,JDG Esports,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,JDG Esports,waylay,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Xi Lai Gaming,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Xi Lai Gaming,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Xi Lai Gaming,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Xi Lai Gaming,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Xi Lai Gaming,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Wolves Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Wolves Esports,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Wolves Esports,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Wolves Esports,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,Wolves Esports,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,All Gamers,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,All Gamers,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,All Gamers,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,All Gamers,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Lotus,All Gamers,deadlock,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,JDG Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,JDG Esports,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,JDG Esports,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,JDG Esports,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,JDG Esports,brimstone,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Xi Lai Gaming,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Xi Lai Gaming,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Xi Lai Gaming,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Xi Lai Gaming,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Xi Lai Gaming,brimstone,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Dragon Ranger Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Dragon Ranger Gaming,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Dragon Ranger Gaming,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Dragon Ranger Gaming,brimstone,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Dragon Ranger Gaming,fade,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,TYLOO,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,TYLOO,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,TYLOO,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,TYLOO,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,TYLOO,brimstone,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Wolves Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Wolves Esports,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Wolves Esports,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Wolves Esports,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Wolves Esports,brimstone,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,All Gamers,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,All Gamers,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,All Gamers,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,All Gamers,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,All Gamers,brimstone,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Titan Esports Club,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Titan Esports Club,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Titan Esports Club,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Titan Esports Club,brimstone,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Titan Esports Club,raze,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Nova Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Nova Esports,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Nova Esports,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Nova Esports,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,Nova Esports,brimstone,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,EDward Gaming,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,EDward Gaming,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,EDward Gaming,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,EDward Gaming,brimstone,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,EDward Gaming,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,FunPlus Phoenix,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,FunPlus Phoenix,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,FunPlus Phoenix,neon,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,FunPlus Phoenix,brimstone,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Fracture,FunPlus Phoenix,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,JDG Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,JDG Esports,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,JDG Esports,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,JDG Esports,jett,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,JDG Esports,gekko,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,Xi Lai Gaming,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,Xi Lai Gaming,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,Xi Lai Gaming,jett,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,Xi Lai Gaming,gekko,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Icebox,Xi Lai Gaming,killjoy,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Dragon Ranger Gaming,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Dragon Ranger Gaming,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Dragon Ranger Gaming,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Dragon Ranger Gaming,sova,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Dragon Ranger Gaming,iso,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,TYLOO,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,TYLOO,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,TYLOO,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,TYLOO,jett,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,TYLOO,sova,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Bilibili Gaming,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Bilibili Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Bilibili Gaming,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Bilibili Gaming,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Bilibili Gaming,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Trace Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Trace Esports,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Trace Esports,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Trace Esports,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Haven,Trace Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Dragon Ranger Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Dragon Ranger Gaming,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Dragon Ranger Gaming,cypher,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Dragon Ranger Gaming,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Dragon Ranger Gaming,fade,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,TYLOO,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,TYLOO,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,TYLOO,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,TYLOO,fade,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,TYLOO,raze,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Bilibili Gaming,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Bilibili Gaming,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Bilibili Gaming,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Bilibili Gaming,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Bilibili Gaming,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Trace Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Trace Esports,breach,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Trace Esports,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Trace Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Trace Esports,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Titan Esports Club,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Titan Esports Club,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Titan Esports Club,viper,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Titan Esports Club,raze,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Titan Esports Club,deadlock,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Nova Esports,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Nova Esports,raze,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Nova Esports,astra,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Nova Esports,deadlock,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,Nova Esports,skye,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,EDward Gaming,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,EDward Gaming,cypher,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,EDward Gaming,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,EDward Gaming,fade,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,EDward Gaming,iso,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,FunPlus Phoenix,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,FunPlus Phoenix,breach,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,FunPlus Phoenix,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,FunPlus Phoenix,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Split,FunPlus Phoenix,viper,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,Wolves Esports,tejo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,Wolves Esports,yoru,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,Wolves Esports,vyse,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,Wolves Esports,astra,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,Wolves Esports,chamber,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,All Gamers,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,All Gamers,yoru,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,All Gamers,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,All Gamers,fade,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Pearl,All Gamers,astra,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Bilibili Gaming,omen,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Bilibili Gaming,neon,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Bilibili Gaming,sova,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Bilibili Gaming,kayo,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Bilibili Gaming,killjoy,1,0,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Trace Esports,tejo,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Trace Esports,omen,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Trace Esports,vyse,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Trace Esports,jett,0,1,1
VCT 2025: China Stage 1,Group Stage,Week 5,Ascent,Trace Esports,kayo,0,1,1
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,tejo,5,1,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,vyse,5,1,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,neon,1,1,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,astra,5,1,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,kayo,1,1,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,yoru,4,0,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Bilibili Gaming,fade,4,0,6
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,tejo,1,0,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,yoru,3,1,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,vyse,3,1,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,astra,3,1,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,fade,1,0,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,sova,2,1,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Xi Lai Gaming,chamber,2,1,4
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,yoru,3,2,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,astra,3,2,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,fade,1,0,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,deadlock,2,0,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,chamber,3,2,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,tejo,2,2,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,Wolves Esports,vyse,1,2,5
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,EDward Gaming,tejo,1,0,2
VCT 2025: China Stage 1,All Stages,All Match Types,Pearl,EDward Gaming,yoru,1,1,2
