Tournament,Tournament ID,Stage,Stage ID,Match Type,Match Name,Match ID,Map,Game ID
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Team Secret vs ZETA DIVISION,458811,Icebox,206169
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,T1 vs Nongshim RedForce,458812,Icebox,206171
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,T1 vs Nongshim RedForce,458812,Split,206172
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Gen.G vs Paper Rex,458813,Lotus,206174
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Gen.G vs Paper Rex,458813,Fracture,206175
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,Gen.G vs Paper Rex,458813,Haven,206176
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,DRX vs DetonatioN FocusMe,458814,Lotus,206177
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,DRX vs DetonatioN FocusMe,458814,Ascent,206178
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,TALON vs Rex Regum Qeon,458815,Lotus,206180
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,TALON vs Rex Regum Qeon,458815,Ascent,206181
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,BOOM Esports vs Global Esports,458816,Lotus,206183
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 2,BOOM Esports vs Global Esports,458816,Haven,206184
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Gen.G vs DetonatioN FocusMe,458817,Lotus,206186
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Gen.G vs DetonatioN FocusMe,458817,Fracture,206187
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Rex Regum Qeon vs ZETA DIVISION,458818,Split,206189
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Rex Regum Qeon vs ZETA DIVISION,458818,Haven,210878
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Paper Rex vs BOOM Esports,458819,Pearl,211027
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Paper Rex vs BOOM Esports,458819,Ascent,206193
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,Paper Rex vs BOOM Esports,458819,Fracture,206194
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,TALON vs Nongshim RedForce,458820,Haven,206195
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,TALON vs Nongshim RedForce,458820,Lotus,206196
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,TALON vs Nongshim RedForce,458820,Fracture,206197
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,DRX vs Global Esports,458821,Ascent,211411
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,DRX vs Global Esports,458821,Split,211440
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,T1 vs Team Secret,458822,Haven,206201
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,T1 vs Team Secret,458822,Icebox,206202
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 3,T1 vs Team Secret,458822,Lotus,206203
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Nongshim RedForce vs Team Secret,458823,Pearl,206204
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Nongshim RedForce vs Team Secret,458823,Split,206205
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DRX vs BOOM Esports,458824,Icebox,206207
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DRX vs BOOM Esports,458824,Haven,206208
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DRX vs BOOM Esports,458824,Ascent,206209
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,T1 vs Rex Regum Qeon,458825,Pearl,206210
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,T1 vs Rex Regum Qeon,458825,Icebox,206211
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,T1 vs Rex Regum Qeon,458825,Lotus,206212
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Gen.G vs Global Esports,458826,Haven,206213
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,Gen.G vs Global Esports,458826,Pearl,206214
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,TALON vs ZETA DIVISION,458827,Lotus,206216
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,TALON vs ZETA DIVISION,458827,Split,206217
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DetonatioN FocusMe vs Paper Rex,458828,Ascent,206219
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DetonatioN FocusMe vs Paper Rex,458828,Lotus,206220
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 4,DetonatioN FocusMe vs Paper Rex,458828,Pearl,206221
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Paper Rex vs Global Esports,458830,Split,206222
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Paper Rex vs Global Esports,458830,Lotus,206223
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,T1 vs TALON,458831,Icebox,206225
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,T1 vs TALON,458831,Haven,206226
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DRX vs Gen.G,458832,Lotus,206228
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DRX vs Gen.G,458832,Split,206229
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DRX vs Gen.G,458832,Ascent,206230
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Nongshim RedForce vs ZETA DIVISION,458833,Lotus,206231
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Nongshim RedForce vs ZETA DIVISION,458833,Pearl,206232
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Nongshim RedForce vs ZETA DIVISION,458833,Split,206233
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DetonatioN FocusMe vs BOOM Esports,458834,Fracture,206234
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,DetonatioN FocusMe vs BOOM Esports,458834,Ascent,206235
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Rex Regum Qeon vs Team Secret,458835,Haven,206237
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Rex Regum Qeon vs Team Secret,458835,Ascent,206238
VCT 2025: Pacific Stage 1,2379,Group Stage,4609,Week 5,Rex Regum Qeon vs Team Secret,458835,Lotus,206239
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,TALON vs Gen.G,473833,Haven,212502
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,TALON vs Gen.G,473833,Icebox,212503
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,TALON vs Gen.G,473833,Pearl,212504
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,DRX vs T1,473834,Lotus,212505
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Round 1,DRX vs T1,473834,Fracture,212506
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,BOOM Esports vs Gen.G,473837,Split,212514
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,BOOM Esports vs Gen.G,473837,Ascent,212515
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,Rex Regum Qeon vs DRX,473838,Fracture,212517
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,Rex Regum Qeon vs DRX,473838,Icebox,212518
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Semifinals,Rex Regum Qeon vs DRX,473838,Lotus,212519
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 1,TALON vs Nongshim RedForce,473835,Haven,212508
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 1,TALON vs Nongshim RedForce,473835,Pearl,212509
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 1,TALON vs Nongshim RedForce,473835,Ascent,212510
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 1,T1 vs Paper Rex,473836,Fracture,212511
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 1,T1 vs Paper Rex,473836,Ascent,212512
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 1,T1 vs Paper Rex,473836,Lotus,212513
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 2,DRX vs TALON,473839,Icebox,212520
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 2,DRX vs TALON,473839,Fracture,212521
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 2,BOOM Esports vs Paper Rex,473840,Lotus,212523
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 2,BOOM Esports vs Paper Rex,473840,Fracture,212524
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Final,Gen.G vs Rex Regum Qeon,473841,Lotus,212526
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Upper Final,Gen.G vs Rex Regum Qeon,473841,Icebox,212527
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 3,DRX vs Paper Rex,473842,Lotus,212529
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Round 3,DRX vs Paper Rex,473842,Icebox,212530
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Final,Rex Regum Qeon vs Paper Rex,473843,Fracture,212532
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Final,Rex Regum Qeon vs Paper Rex,473843,Split,212533
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Final,Rex Regum Qeon vs Paper Rex,473843,Pearl,212534
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Final,Rex Regum Qeon vs Paper Rex,473843,Icebox,212535
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Lower Final,Rex Regum Qeon vs Paper Rex,473843,Ascent,212536
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Grand Final,Gen.G vs Rex Regum Qeon,473844,Haven,212537
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Grand Final,Gen.G vs Rex Regum Qeon,473844,Ascent,212538
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Grand Final,Gen.G vs Rex Regum Qeon,473844,Lotus,212539
VCT 2025: Pacific Stage 1,2379,Playoffs,4610,Grand Final,Gen.G vs Rex Regum Qeon,473844,Icebox,212540
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Xi Lai Gaming vs Bilibili Gaming,450047,Pearl,203454
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Xi Lai Gaming vs Bilibili Gaming,450047,Icebox,203455
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Xi Lai Gaming vs Bilibili Gaming,450047,Fracture,203456
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Trace Esports vs All Gamers,450048,Pearl,203457
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Trace Esports vs All Gamers,450048,Lotus,203458
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Trace Esports vs All Gamers,450048,Split,203459
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Dragon Ranger Gaming vs Nova Esports,450049,Fracture,203460
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,Dragon Ranger Gaming vs Nova Esports,450049,Lotus,203461
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,TYLOO vs EDward Gaming,450050,Fracture,203463
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,TYLOO vs EDward Gaming,450050,Haven,203464
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,JDG Esports vs Wolves Esports,450051,Pearl,203466
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,JDG Esports vs Wolves Esports,450051,Haven,203467
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,FunPlus Phoenix vs Titan Esports Club,450052,Icebox,203469
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 1,FunPlus Phoenix vs Titan Esports Club,450052,Haven,203470
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Nova Esports vs EDward Gaming,450053,Ascent,203472
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Nova Esports vs EDward Gaming,450053,Fracture,203473
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,TYLOO vs FunPlus Phoenix,450054,Pearl,203475
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,TYLOO vs FunPlus Phoenix,450054,Icebox,203476
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,TYLOO vs FunPlus Phoenix,450054,Haven,203477
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Xi Lai Gaming vs All Gamers,450055,Fracture,203478
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Xi Lai Gaming vs All Gamers,450055,Lotus,203479
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Wolves Esports vs Trace Esports,450056,Fracture,203481
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Wolves Esports vs Trace Esports,450056,Pearl,203482
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Titan Esports Club vs Dragon Ranger Gaming,450057,Lotus,203484
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Titan Esports Club vs Dragon Ranger Gaming,450057,Fracture,203485
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Titan Esports Club vs Dragon Ranger Gaming,450057,Icebox,203486
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Bilibili Gaming vs JDG Esports,450058,Pearl,203487
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Bilibili Gaming vs JDG Esports,450058,Icebox,203488
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 2,Bilibili Gaming vs JDG Esports,450058,Fracture,203489
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,JDG Esports vs Trace Esports,450059,Lotus,203490
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,JDG Esports vs Trace Esports,450059,Haven,203491
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Wolves Esports vs Xi Lai Gaming,450060,Fracture,203493
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Wolves Esports vs Xi Lai Gaming,450060,Icebox,203494
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,TYLOO vs Titan Esports Club,450061,Fracture,203496
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,TYLOO vs Titan Esports Club,450061,Icebox,203497
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,TYLOO vs Titan Esports Club,450061,Split,203498
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Dragon Ranger Gaming vs EDward Gaming,450062,Icebox,203499
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Dragon Ranger Gaming vs EDward Gaming,450062,Ascent,203500
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Dragon Ranger Gaming vs EDward Gaming,450062,Pearl,203501
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Nova Esports vs FunPlus Phoenix,450063,Icebox,203502
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,Nova Esports vs FunPlus Phoenix,450063,Split,203503
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,All Gamers vs Bilibili Gaming,450064,Pearl,203505
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 3,All Gamers vs Bilibili Gaming,450064,Fracture,203506
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,450065,Ascent,203508
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,FunPlus Phoenix vs Dragon Ranger Gaming,450065,Haven,203509
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Bilibili Gaming vs Wolves Esports,450066,Lotus,210676
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Bilibili Gaming vs Wolves Esports,450066,Haven,203512
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Bilibili Gaming vs Wolves Esports,450066,Ascent,203513
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,All Gamers vs JDG Esports,450067,Split,203514
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,All Gamers vs JDG Esports,450067,Pearl,203515
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,EDward Gaming vs Titan Esports Club,450068,Lotus,203517
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,EDward Gaming vs Titan Esports Club,450068,Icebox,203518
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,EDward Gaming vs Titan Esports Club,450068,Haven,203519
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Nova Esports vs TYLOO,450069,Split,203520
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Nova Esports vs TYLOO,450069,Icebox,203521
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Nova Esports vs TYLOO,450069,Pearl,203522
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Trace Esports vs Xi Lai Gaming,450070,Split,203523
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Trace Esports vs Xi Lai Gaming,450070,Lotus,203524
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 4,Trace Esports vs Xi Lai Gaming,450070,Pearl,203525
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,JDG Esports vs Xi Lai Gaming,450071,Lotus,203526
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,JDG Esports vs Xi Lai Gaming,450071,Icebox,211581
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,JDG Esports vs Xi Lai Gaming,450071,Fracture,203528
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Dragon Ranger Gaming vs TYLOO,450072,Haven,203529
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Dragon Ranger Gaming vs TYLOO,450072,Split,203530
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Dragon Ranger Gaming vs TYLOO,450072,Fracture,203531
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Wolves Esports vs All Gamers,450073,Pearl,203532
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Wolves Esports vs All Gamers,450073,Fracture,203533
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Wolves Esports vs All Gamers,450073,Lotus,203534
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Bilibili Gaming vs Trace Esports,450074,Haven,203535
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Bilibili Gaming vs Trace Esports,450074,Ascent,203536
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Bilibili Gaming vs Trace Esports,450074,Split,203537
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Titan Esports Club vs Nova Esports,450075,Fracture,203538
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,Titan Esports Club vs Nova Esports,450075,Split,203539
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,EDward Gaming vs FunPlus Phoenix,450076,Split,203541
VCT 2025: China Stage 1,2359,Group Stage,4570,Week 5,EDward Gaming vs FunPlus Phoenix,450076,Fracture,203542
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Round 1,Titan Esports Club vs Wolves Esports,473233,Haven,212222
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Round 1,Titan Esports Club vs Wolves Esports,473233,Icebox,212223
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Round 1,Xi Lai Gaming vs Nova Esports,473234,Lotus,212225
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Round 1,Xi Lai Gaming vs Nova Esports,473234,Ascent,212226
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,473235,Ascent,212228
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,473235,Fracture,212229
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 1,Titan Esports Club vs Dragon Ranger Gaming,473235,Lotus,212230
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 1,Nova Esports vs Trace Esports,473236,Split,212231
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 1,Nova Esports vs Trace Esports,473236,Lotus,212232
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Semifinals,Bilibili Gaming vs Wolves Esports,473237,Split,212234
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Semifinals,Bilibili Gaming vs Wolves Esports,473237,Haven,212235
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,473238,Lotus,212237
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Semifinals,EDward Gaming vs Xi Lai Gaming,473238,Haven,212238
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 2,Bilibili Gaming vs Trace Esports,473240,Fracture,212243
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 2,Bilibili Gaming vs Trace Esports,473240,Lotus,212244
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,473239,Lotus,212240
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,473239,Split,212241
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 2,EDward Gaming vs Dragon Ranger Gaming,473239,Ascent,212242
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Final,Wolves Esports vs Xi Lai Gaming,473241,Pearl,212246
VCT 2025: China Stage 1,2359,Playoffs,4614,Upper Final,Wolves Esports vs Xi Lai Gaming,473241,Lotus,212247
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 3,EDward Gaming vs Bilibili Gaming,473242,Fracture,212249
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 3,EDward Gaming vs Bilibili Gaming,473242,Icebox,212250
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Round 3,EDward Gaming vs Bilibili Gaming,473242,Pearl,212251
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Final,Wolves Esports vs Bilibili Gaming,473243,Pearl,212252
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Final,Wolves Esports vs Bilibili Gaming,473243,Lotus,212253
VCT 2025: China Stage 1,2359,Playoffs,4614,Lower Final,Wolves Esports vs Bilibili Gaming,473243,Icebox,212254
VCT 2025: China Stage 1,2359,Playoffs,4614,Grand Final,Xi Lai Gaming vs Bilibili Gaming,473244,Fracture,212257
VCT 2025: China Stage 1,2359,Playoffs,4614,Grand Final,Xi Lai Gaming vs Bilibili Gaming,473244,Lotus,212258
VCT 2025: China Stage 1,2359,Playoffs,4614,Grand Final,Xi Lai Gaming vs Bilibili Gaming,473244,Pearl,212259
VCT 2025: China Stage 1,2359,Playoffs,4614,Grand Final,Xi Lai Gaming vs Bilibili Gaming,473244,Haven,212260
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,Cloud9 vs NRG,459517,Lotus,206933
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,Cloud9 vs NRG,459517,Fracture,206934
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,Cloud9 vs NRG,459517,Pearl,206935
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,KRÜ Esports vs LOUD,459518,Fracture,206936
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,KRÜ Esports vs LOUD,459518,Haven,206937
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,KRÜ Esports vs LOUD,459518,Split,206938
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,G2 Esports vs FURIA,459519,Lotus,206939
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,G2 Esports vs FURIA,459519,Ascent,206940
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,MIBR vs LEVIATÁN,459520,Split,206942
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,MIBR vs LEVIATÁN,459520,Icebox,206943
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,2Game Esports vs Evil Geniuses,459521,Haven,206945
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,2Game Esports vs Evil Geniuses,459521,Lotus,206946
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,Sentinels vs 100 Thieves,459522,Pearl,206948
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,Sentinels vs 100 Thieves,459522,Haven,206949
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 1,Sentinels vs 100 Thieves,459522,Split,206950
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,NRG vs FURIA,459523,Lotus,206951
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,NRG vs FURIA,459523,Pearl,206952
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,NRG vs FURIA,459523,Fracture,206953
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,Sentinels vs KRÜ Esports,459524,Lotus,206954
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,Sentinels vs KRÜ Esports,459524,Icebox,206955
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,100 Thieves vs Evil Geniuses,459525,Fracture,206957
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,100 Thieves vs Evil Geniuses,459525,Haven,206958
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,G2 Esports vs MIBR,459526,Pearl,206960
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,G2 Esports vs MIBR,459526,Haven,206961
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,G2 Esports vs MIBR,459526,Ascent,206962
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,LOUD vs 2Game Esports,459527,Lotus,206963
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,LOUD vs 2Game Esports,459527,Pearl,206964
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,LEVIATÁN vs Cloud9,459528,Split,206966
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 2,LEVIATÁN vs Cloud9,459528,Ascent,206967
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,Evil Geniuses vs Sentinels,459529,Haven,206969
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,Evil Geniuses vs Sentinels,459529,Pearl,206970
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,100 Thieves vs LOUD,459530,Haven,206972
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,100 Thieves vs LOUD,459530,Icebox,206973
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,100 Thieves vs LOUD,459530,Split,206974
VCT 2025: Americas Stage 1,2347,Group Stage,4541,Week 3,2Game Esports vs KRÜ Esports,459531,Icebox,206975
